,prediction
0,33.81757786261495
1,36.76627990421872
2,28.658719604831784
3,34.24590752080527
4,35.54637142857144
5,33.62063792970589
6,35.29548420806995
7,25.75021363527261
8,33.95409541791882
9,36.56029205876928
10,38.96555363724252
11,35.855268108329085
12,39.93583418853745
13,30.769519654731038
14,34.59808154305632
15,36.63406733729673
16,36.88869136260095
17,36.90276627350207
18,38.33137227763698
19,36.3622105700715
20,36.17116389124724
21,41.60200895393961
22,34.103024431363735
23,28.288864876985578
24,34.63861618294086
25,33.21115683419634
26,30.28427656966642
27,40.22801270914425
28,31.551048674590056
29,32.00324678204128
30,34.38912382501468
31,37.111887313675695
32,37.31424652613822
33,27.081130921292814
34,31.778482971696743
35,34.53881166103006
36,35.42652560459405
37,36.40751996226773
38,38.011681681339766
39,36.89349322007296
40,30.594476864277635
41,33.28137634320336
42,34.40326426176649
43,34.8109008729838
44,37.068609659101114
45,31.216566455870556
46,32.21396786853038
47,34.239198527832905
48,34.91896593798192
49,37.596296654344016
50,29.47030012825277
51,33.658239192536755
52,34.65945254377348
53,31.88273696627386
54,35.40523944646272
55,34.23175157438525
56,37.65399899850225
57,35.79934509618252
58,33.58596230025073
59,34.51807758146179
60,33.53963015639903
61,36.51532423065355
62,35.572849947554886
63,30.91089258310733
64,36.27976579816109
65,35.12420214086712
66,31.435972224738986
67,35.02189538691508
68,35.08078177615104
69,34.08678697869083
70,34.57339982505574
71,33.616219215755194
72,34.07725724743766
73,35.197222685372594
74,34.86853357762662
75,33.245341024880275
76,31.662728821930124
77,32.528231475856174
78,34.73290303169318
79,34.90811377916847
80,33.252266629499424
81,36.46200533859551
82,33.26384322946534
83,37.90383162213488
84,36.08462754009114
85,35.27940018961868
86,35.90281648537294
87,34.698567975128896
88,35.512031786080904
89,32.922409804515596
90,34.72582812890777
91,35.10968720011032
92,32.97242448780228
93,34.651933605483606
94,36.74992541299936
95,34.46730936611467
96,36.29710315225516
97,35.418845903187744
98,35.62511676384311
99,35.337491885152076
100,35.38905324553818
101,36.415856822239846
102,35.096891953856726
103,34.79953989799859
104,36.668900195725016
105,37.01860596717304
106,35.59984945015188
107,36.06509588915577
108,35.25309843158704
109,39.19457505214401
110,30.306757772865478
111,32.27051793781772
112,34.88969283210101
113,34.43443592802621
114,37.87906944747251
115,25.884878853719925
116,33.032153523239316
117,34.84542740961234
118,34.974636591590986
119,37.13516690572239
120,40.16970144085087
121,29.502299220859506
122,32.977162431987715
123,35.4395409050484
124,38.25027175246066
125,37.610243027569005
126,36.215612722339415
127,32.76037551838207
128,35.61561848495949
129,33.830411561288024
130,33.83792473511744
131,29.445316440749664
132,36.62267623461651
133,41.44172657219309
134,29.07775125450412
135,36.571551821447045
136,37.37095624519673
137,36.659718046539616
138,37.694627963414106
139,29.543888741436216
140,36.213626919079545
141,37.8568250705433
142,39.768100086386724
143,37.81439857957637
144,39.668585903131074
145,30.002878827700606
146,33.59834718614719
147,37.6467156570954
148,37.62246032838761
149,37.27662364856651
150,39.31295279171243
151,38.17200898786779
152,37.73333868739306
153,36.55679178969002
154,36.10657194987868
155,36.14938748267409
156,43.17176164026711
157,28.27154396390254
158,31.432534072835388
159,35.45642341269841
160,35.197315315101946
161,38.07602503830949
162,25.780592927194647
163,33.74713977921897
164,36.3748994079705
165,37.927415874322925
166,39.47674259620723
167,27.727980075904334
168,32.782909030898686
169,35.93960599012787
170,37.99623762677466
171,38.34556176770081
172,39.63822977381817
173,31.30957193679933
174,34.39033494708222
175,31.93935150227873
176,31.733182408101687
177,36.06328772942802
178,29.17105121060821
179,31.940850691845142
180,41.15375321410735
